MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Remodel Age,Was Remodeled
60,190810.50749559083,80.0,9600,4,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,1974,1974,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,210179.47781569965,252.0,3,3,148284.15353697748,3,3,0.0,0.0,698.0,0.0,0.0,467.0,1165.0,181204.96805555557,4,0.0,186200.11090365946,1165,896,0,2061,0.0,1.0,2,1,4,1,3,8,182981.7087770841,1,3,203176.59119861032,1974.0,0.0,2.0,498.0,3,3,0.0,0,77,0,0,196,0,0.0,0,5,2009,132248.28735632185,137197.29100529102,168500,35,35,0
85,190810.50749559083,80.0,16500,4,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,143472.6626506024,6,5,1971,1971,226018.87385740402,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,509.0,3,3,148284.15353697748,4,3,0.0,0.0,962.0,0.0,0.0,270.0,1232.0,181204.96805555557,2,0.0,186200.11090365946,1320,0,0,1320,0.0,1.0,2,0,3,1,3,5,182981.7087770841,1,4,203176.59119861032,1971.0,0.0,2.0,495.0,3,3,0.0,0,20,0,0,0,0,0.0,0,5,2009,173907.60378847673,175327.41417910447,172500,38,38,0
20,190810.50749559083,80.0,9790,4,178309.4876472824,177388.57623947616,3,188406.90839694656,142498.90184049078,180228.34979281767,184355.61983471076,178696.39527027027,6,5,1967,1967,170059.83362068966,179915.26421636617,187803.0340909091,146944.33753148615,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,251.0,0.0,630.0,491.0,1372.0,181204.96805555557,3,0.0,186200.11090365946,1342,0,0,1342,0.0,0.0,2,0,3,1,3,7,182981.7087770841,1,4,203176.59119861032,1967.0,0.0,2.0,457.0,3,3,0.0,0,0,0,0,197,0,0.0,0,9,2009,173907.60378847673,175327.41417910447,161500,42,42,0
20,190810.50749559083,60.0,7436,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,4,7,1960,1960,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,734.0,0.0,0.0,160.0,894.0,181204.96805555557,4,0.0,186200.11090365946,894,0,0,894,1.0,0.0,1,0,2,1,3,5,182981.7087770841,1,1,132468.47186700767,1988.0,0.0,2.0,396.0,3,3,0.0,0,0,0,360,0,0,0.0,0,8,2009,173907.60378847673,175327.41417910447,141500,49,49,0
20,190810.50749559083,65.0,8125,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,7,1959,1959,226018.87385740402,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,403.0,0.0,0.0,461.0,864.0,181204.96805555557,5,0.0,186200.11090365946,864,0,0,864,0.0,0.0,1,0,3,1,3,5,182981.7087770841,0,0,132468.47186700767,1960.0,0.0,1.0,308.0,3,3,0.0,0,0,0,0,0,0,0.0,0,9,2009,173907.60378847673,175327.41417910447,118000,50,50,0
20,190810.50749559083,70.0,9100,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,6,1959,1959,226018.87385740402,179915.26421636617,145538.83054892602,146944.33753148615,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,612.0,0.0,0.0,252.0,864.0,181204.96805555557,5,0.0,186200.11090365946,864,0,0,864,0.0,0.0,1,0,2,1,3,5,182981.7087770841,0,0,132468.47186700767,2008.0,0.0,1.0,300.0,5,5,0.0,0,0,0,0,0,0,0.0,450,10,2009,173907.60378847673,175327.41417910447,127500,50,50,0
20,190810.50749559083,73.0,9450,3,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,4,5,1957,1957,170059.83362068966,179915.26421636617,145538.83054892602,146944.33753148615,210179.47781569965,160.0,3,3,148284.15353697748,3,3,0.0,0.0,775.0,0.0,0.0,265.0,1040.0,181204.96805555557,3,0.0,186200.11090365946,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,182981.7087770841,1,4,203176.59119861032,1982.0,0.0,3.0,768.0,3,3,0.0,0,0,84,0,0,0,0.0,0,5,2009,173907.60378847673,175327.41417910447,140000,52,52,0
20,190810.50749559083,73.0,13495,3,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1956,1956,170059.83362068966,179915.26421636617,145538.83054892602,146944.33753148615,210179.47781569965,70.0,3,4,148284.15353697748,3,3,0.0,0.0,625.0,0.0,201.0,222.0,1048.0,181204.96805555557,2,0.0,186200.11090365946,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,151094.61538461538,1,4,132468.47186700767,1956.0,0.0,2.0,576.0,3,3,0.0,0,99,0,0,0,0,0.0,0,7,2009,173907.60378847673,175327.41417910447,177625,53,53,0
90,190810.50749559083,85.0,11475,4,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,139808.9357798165,178696.39527027027,5,5,1958,1958,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,95.0,3,3,148284.15353697748,3,3,0.0,0.0,0.0,0.0,0.0,1584.0,1584.0,181204.96805555557,3,0.0,186200.11090365946,1776,0,0,1776,1.0,0.0,2,0,4,2,3,9,182981.7087770841,0,0,132468.47186700767,1968.0,0.0,3.0,888.0,3,3,0.0,0,25,0,0,0,0,0.0,0,7,2009,132248.28735632185,137197.29100529102,110000,51,51,0
20,190810.50749559083,100.0,10004,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,6,1964,1964,170059.83362068966,179915.26421636617,159525.73015873015,164015.44525547445,210179.47781569965,180.0,3,3,148284.15353697748,3,3,0.0,0.0,196.0,0.0,345.0,975.0,1516.0,181204.96805555557,3,0.0,186200.11090365946,1516,0,0,1516,0.0,0.0,1,1,3,1,3,6,182981.7087770841,0,0,203176.59119861032,1964.0,0.0,2.0,472.0,3,3,0.0,0,0,0,0,152,0,0.0,0,2,2009,173907.60378847673,175327.41417910447,167000,45,45,0
20,190810.50749559083,85.0,9350,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1961,1995,170059.83362068966,179915.26421636617,145538.83054892602,146944.33753148615,210179.47781569965,217.0,3,3,148284.15353697748,3,3,0.0,0.0,310.0,0.0,512.0,491.0,1313.0,181204.96805555557,3,0.0,186200.11090365946,1313,0,0,1313,1.0,0.0,1,1,3,1,4,6,182981.7087770841,1,3,203176.59119861032,1961.0,0.0,2.0,610.0,3,3,0.0,172,28,0,0,121,0,0.0,0,2,2009,173907.60378847673,175327.41417910447,153000,48,14,1
20,190810.50749559083,115.0,10500,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,5,1964,1964,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,261575.92276422764,144.0,3,4,148284.15353697748,3,3,0.0,0.0,998.0,0.0,0.0,294.0,1292.0,181204.96805555557,3,0.0,186200.11090365946,1292,0,0,1292,1.0,0.0,1,1,3,1,3,6,182981.7087770841,2,4,132468.47186700767,1964.0,0.0,2.0,520.0,3,3,0.0,0,32,0,0,92,0,0.0,0,7,2009,132248.28735632185,137197.29100529102,145100,45,45,0
20,190810.50749559083,73.0,11000,3,178309.4876472824,225531.8722222222,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1966,1966,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,210179.47781569965,200.0,3,3,148284.15353697748,3,3,0.0,0.0,740.0,0.0,230.0,184.0,1154.0,181204.96805555557,5,0.0,186200.11090365946,1154,0,0,1154,0.0,0.0,1,1,3,1,3,6,182981.7087770841,1,1,203176.59119861032,1966.0,0.0,2.0,480.0,3,3,0.0,0,58,0,0,0,0,0.0,0,11,2009,173907.60378847673,175327.41417910447,154000,43,43,0
60,190810.50749559083,73.0,8970,3,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,5,6,1965,1965,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,3,4,148284.15353697748,3,3,0.0,0.0,388.0,0.0,0.0,356.0,744.0,181204.96805555557,3,0.0,186200.11090365946,825,1315,0,2140,0.0,0.0,2,1,4,1,3,7,182981.7087770841,1,3,203176.59119861032,1965.0,0.0,2.0,549.0,3,3,0.0,0,40,264,0,0,0,0.0,0,6,2009,173907.60378847673,175327.41417910447,177500,44,44,0
80,190810.50749559083,73.0,12095,3,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,165527.3828125,6,6,1964,1964,170059.83362068966,179915.26421636617,153775.16,160273.85925925925,210179.47781569965,115.0,3,4,148284.15353697748,3,3,0.0,0.0,564.0,0.0,0.0,563.0,1127.0,181204.96805555557,3,0.0,186200.11090365946,1445,0,0,1445,0.0,0.0,1,1,3,1,3,7,182981.7087770841,1,2,203176.59119861032,1964.0,0.0,2.0,645.0,3,3,0.0,180,0,0,0,0,0,0.0,0,8,2009,173907.60378847673,175327.41417910447,158000,45,45,0
20,190810.50749559083,80.0,9600,4,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1959,1959,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,132.0,3,3,148284.15353697748,3,3,0.0,0.0,991.0,0.0,0.0,50.0,1041.0,181204.96805555557,5,0.0,186200.11090365946,1041,0,0,1041,1.0,0.0,1,0,3,1,3,6,182981.7087770841,0,0,203176.59119861032,1959.0,0.0,1.0,270.0,3,3,0.0,224,88,0,0,0,0,0.0,0,7,2009,173907.60378847673,175327.41417910447,124500,50,50,0
80,190810.50749559083,85.0,11475,4,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,165527.3828125,6,6,1961,1961,226018.87385740402,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,90.0,3,3,148284.15353697748,3,3,0.0,0.0,568.0,0.0,0.0,640.0,1208.0,181204.96805555557,5,0.0,186200.11090365946,1576,0,0,1576,1.0,0.0,1,0,4,1,4,7,182981.7087770841,1,1,249693.30810810812,1961.0,0.0,2.0,368.0,3,3,0.0,85,0,0,0,0,0,0.0,0,9,2009,173907.60378847673,175327.41417910447,174500,48,48,0
20,190810.50749559083,68.0,9768,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,5,1955,1955,170059.83362068966,179915.26421636617,145538.83054892602,146944.33753148615,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,100.0,0.0,247.0,613.0,960.0,181204.96805555557,4,0.0,186200.11090365946,960,0,0,960,1.0,0.0,1,0,2,1,3,5,182981.7087770841,0,0,203176.59119861032,1955.0,0.0,1.0,330.0,3,3,0.0,0,70,0,0,0,0,0.0,0,2,2009,173907.60378847673,175327.41417910447,122000,54,54,0
30,190810.50749559083,50.0,5330,4,253924.525,177388.57623947616,3,124756.25,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,4,7,1940,1950,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,2,3,148284.15353697748,3,3,0.0,0.0,280.0,0.0,0.0,140.0,420.0,181204.96805555557,4,0.0,186200.11090365946,708,0,0,708,0.0,0.0,1,0,2,1,2,5,182981.7087770841,0,0,104949.25477707006,0.0,0.0,0.0,0.0,0,0,0.0,164,0,0,0,0,0,0.0,0,12,2009,173907.60378847673,175327.41417910447,82500,69,59,1
50,190810.50749559083,51.0,7015,3,143927.07894736843,177751.95866141733,3,124756.25,183601.24612941642,180228.34979281767,184355.61983471076,137529.92356687898,5,4,1950,1950,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,140199.0,161.0,3,3,148284.15353697748,3,3,0.0,0.0,185.0,0.0,0.0,524.0,709.0,181204.96805555557,3,0.0,186200.11090365946,979,224,0,1203,1.0,0.0,1,0,3,1,4,5,182981.7087770841,1,3,132468.47186700767,1950.0,0.0,1.0,352.0,3,3,0.0,0,0,248,0,0,0,0.0,0,7,2009,173907.60378847673,175327.41417910447,110000,59,59,0
20,190810.50749559083,128.0,12160,4,178309.4876472824,177388.57623947616,3,145097.34988713317,142498.90184049078,180228.34979281767,184355.61983471076,178696.39527027027,6,4,1953,1953,226018.87385740402,179915.26421636617,145538.83054892602,146944.33753148615,210179.47781569965,90.0,3,3,148284.15353697748,3,3,0.0,0.0,1024.0,0.0,0.0,481.0,1505.0,181204.96805555557,5,0.0,186200.11090365946,1505,0,0,1505,1.0,0.0,1,0,2,1,3,6,182981.7087770841,1,3,203176.59119861032,1953.0,0.0,2.0,505.0,3,3,0.0,0,0,0,162,0,0,0.0,0,2,2009,173907.60378847673,175327.41417910447,149500,56,56,0
20,190810.50749559083,90.0,9900,4,178309.4876472824,177388.57623947616,3,145097.34988713317,142498.90184049078,180228.34979281767,184355.61983471076,178696.39527027027,6,5,1967,1967,170059.83362068966,179915.26421636617,137500.0,137536.36363636365,155030.12570462233,0.0,4,3,148284.15353697748,3,3,0.0,0.0,1173.0,0.0,0.0,507.0,1680.0,181204.96805555557,3,0.0,186200.11090365946,1691,0,0,1691,1.0,0.0,1,0,2,1,3,5,182981.7087770841,0,0,203176.59119861032,1967.0,0.0,2.0,550.0,4,3,0.0,0,67,260,0,0,0,0.0,0,4,2009,173907.60378847673,175327.41417910447,175000,42,42,0
20,190810.50749559083,80.0,9600,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,5,1953,1953,226018.87385740402,179915.26421636617,159525.73015873015,160273.85925925925,261575.92276422764,238.0,3,3,148284.15353697748,3,3,0.0,0.0,1285.0,0.0,0.0,131.0,1416.0,181204.96805555557,3,0.0,186200.11090365946,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,182981.7087770841,2,4,203176.59119861032,1953.0,0.0,2.0,418.0,3,3,0.0,110,0,0,0,0,0,0.0,0,10,2009,173907.60378847673,175327.41417910447,167000,56,56,0
20,190810.50749559083,80.0,9600,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1956,1956,226018.87385740402,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,504.0,0.0,0.0,546.0,1050.0,181204.96805555557,4,0.0,186200.11090365946,1050,0,0,1050,0.0,0.0,1,0,2,1,3,5,182981.7087770841,0,0,203176.59119861032,1956.0,0.0,1.0,338.0,3,3,0.0,0,0,0,0,0,0,0.0,0,6,2009,173907.60378847673,175327.41417910447,128900,53,53,0
50,190810.50749559083,80.0,9600,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,137529.92356687898,6,8,1950,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,4,148284.15353697748,3,3,0.0,0.0,120.0,0.0,0.0,736.0,856.0,181204.96805555557,5,0.0,186200.11090365946,1112,556,0,1668,0.0,0.0,1,1,3,1,3,6,147701.88571428572,0,0,203176.59119861032,1950.0,0.0,1.0,271.0,3,3,0.0,0,0,0,0,0,0,0.0,0,9,2009,173907.60378847673,175327.41417910447,140000,59,4,1
20,190810.50749559083,80.0,9600,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,7,1950,2007,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,4,3,148284.15353697748,3,3,0.0,0.0,607.0,0.0,0.0,506.0,1113.0,181204.96805555557,4,0.0,186200.11090365946,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,182981.7087770841,1,4,203176.59119861032,1950.0,0.0,1.0,264.0,3,3,0.0,0,80,120,0,0,0,0.0,0,7,2009,173907.60378847673,175327.41417910447,147000,59,2,1
90,190810.50749559083,65.0,8944,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,139808.9357798165,178696.39527027027,5,5,1967,1967,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,0.0,0.0,0.0,1584.0,1584.0,181204.96805555557,3,0.0,186200.11090365946,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,151640.08571428573,0,0,132468.47186700767,1967.0,0.0,3.0,792.0,3,3,0.0,0,152,0,0,0,0,0.0,0,4,2009,173907.60378847673,175327.41417910447,124000,42,42,0
20,190810.50749559083,92.0,10573,3,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,6,1961,1961,226018.87385740402,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,3.0,3,3,148284.15353697748,3,3,0.0,0.0,1312.0,0.0,0.0,141.0,1453.0,181204.96805555557,5,0.0,186200.11090365946,1453,0,0,1453,1.0,0.0,2,0,3,1,3,6,182981.7087770841,1,3,203176.59119861032,1961.0,0.0,2.0,530.0,3,3,0.0,0,49,0,0,288,0,0.0,0,4,2009,173907.60378847673,175327.41417910447,187500,48,48,0
20,190810.50749559083,73.0,9500,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,5,1963,1963,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,210179.47781569965,247.0,3,3,148284.15353697748,4,3,0.0,0.0,609.0,0.0,0.0,785.0,1394.0,181204.96805555557,4,0.0,186200.11090365946,1394,0,0,1394,1.0,0.0,1,1,3,1,3,6,182981.7087770841,2,4,203176.59119861032,1963.0,0.0,2.0,514.0,3,3,0.0,0,76,0,0,185,0,0.0,0,7,2009,173907.60378847673,175327.41417910447,159000,46,46,0
20,190810.50749559083,80.0,14695,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,8,1966,2008,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,210.0,3,4,148284.15353697748,3,3,0.0,0.0,1387.0,0.0,0.0,175.0,1562.0,181204.96805555557,4,0.0,186200.11090365946,1567,0,0,1567,1.0,0.0,2,0,2,1,4,5,182981.7087770841,2,4,203176.59119861032,1966.0,0.0,2.0,542.0,3,3,0.0,0,110,0,0,342,0,0.0,0,7,2009,173907.60378847673,175327.41417910447,256000,43,1,1
60,190810.50749559083,85.0,13600,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,6,1965,1990,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,176.0,3,3,148284.15353697748,3,3,0.0,0.0,454.0,0.0,0.0,314.0,768.0,181204.96805555557,3,0.0,186200.11090365946,1186,800,0,1986,0.0,0.0,2,1,3,1,3,7,182981.7087770841,3,2,203176.59119861032,1965.0,0.0,2.0,486.0,3,3,0.0,0,42,0,0,189,0,0.0,0,10,2009,173907.60378847673,175327.41417910447,205000,44,19,1
60,190810.50749559083,100.0,13000,4,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,6,6,1968,1968,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,576.0,3,4,148284.15353697748,4,3,0.0,0.0,448.0,0.0,0.0,448.0,896.0,181204.96805555557,3,0.0,186200.11090365946,1182,960,0,2142,0.0,0.0,2,1,4,1,4,8,182981.7087770841,1,4,203176.59119861032,1968.0,0.0,1.0,509.0,3,3,0.0,0,72,0,0,252,0,0.0,0,6,2009,173907.60378847673,175327.41417910447,193500,41,41,0
20,190810.50749559083,120.0,13560,4,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,3,1968,1968,226018.87385740402,179915.26421636617,145538.83054892602,146944.33753148615,210179.47781569965,216.0,3,3,148284.15353697748,2,2,0.0,0.0,0.0,0.0,0.0,1392.0,1392.0,181204.96805555557,4,0.0,186200.11090365946,1392,0,0,1392,1.0,0.0,1,0,2,1,3,5,91122.66666666667,2,3,203176.59119861032,1968.0,0.0,2.0,576.0,3,3,0.0,0,0,240,0,0,0,0.0,0,7,2009,173907.60378847673,175327.41417910447,110000,41,41,0
50,190810.50749559083,73.0,12513,3,178309.4876472824,174122.89411764705,3,145097.34988713317,142498.90184049078,180228.34979281767,184355.61983471076,137529.92356687898,4,4,1920,2007,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,4,128107.2765273312,3,2,0.0,0.0,0.0,0.0,0.0,715.0,715.0,181204.96805555557,4,0.0,186200.11090365946,1281,457,0,1738,0.0,0.0,2,0,4,1,3,7,182981.7087770841,1,4,203176.59119861032,1920.0,0.0,1.0,368.0,3,3,0.0,55,0,0,0,0,0,0.0,0,6,2009,173907.60378847673,175327.41417910447,104900,89,2,1
20,190810.50749559083,73.0,8760,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,7,1956,1956,170059.83362068966,179915.26421636617,145538.83054892602,146944.33753148615,210179.47781569965,164.0,4,3,148284.15353697748,3,3,0.0,0.0,856.0,0.0,0.0,313.0,1169.0,181204.96805555557,3,0.0,186200.11090365946,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,182981.7087770841,0,0,203176.59119861032,1956.0,0.0,1.0,286.0,3,3,0.0,257,0,0,0,0,0,0.0,0,6,2009,173907.60378847673,175327.41417910447,150000,53,53,0
20,190810.50749559083,70.0,8400,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,3,1957,1957,226018.87385740402,179915.26421636617,187803.0340909091,188160.63829787233,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,189.0,0.0,661.0,628.0,1478.0,181204.96805555557,4,0.0,186200.11090365946,1478,0,0,1478,1.0,0.0,1,1,3,1,3,6,182981.7087770841,2,4,203176.59119861032,1957.0,0.0,2.0,442.0,3,3,0.0,114,0,0,0,216,0,0.0,0,6,2009,173907.60378847673,175327.41417910447,156500,52,52,0
20,190810.50749559083,73.0,12285,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,7,6,1960,1960,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,210179.47781569965,128.0,3,3,148284.15353697748,3,3,0.0,0.0,544.0,0.0,0.0,785.0,1329.0,181204.96805555557,4,0.0,186200.11090365946,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,182981.7087770841,2,4,203176.59119861032,1960.0,0.0,2.0,441.0,3,3,0.0,0,0,203,0,0,0,0.0,0,8,2009,173907.60378847673,175327.41417910447,176000,49,49,0
20,190810.50749559083,66.0,9240,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,8,1959,1998,226018.87385740402,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,4,3,148284.15353697748,3,3,0.0,0.0,708.0,0.0,0.0,280.0,988.0,181204.96805555557,3,0.0,186200.11090365946,988,0,0,988,1.0,0.0,2,0,3,1,4,6,182981.7087770841,0,0,203176.59119861032,1959.0,0.0,1.0,297.0,3,3,0.0,156,0,0,0,0,0,0.0,0,6,2009,173907.60378847673,175327.41417910447,149500,50,11,1
